plate,part,posX,posY,rotation
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_6mm_20t_drive_pulley_spacer_x4_rev1.stl,15.5,184.5,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\Z_Idlers\[a]_9mm_z_idler_slide_mirror_x2_rev1.stl,47,61,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_b_drive_frame_brace_upper_x1_rev1.stl,63.5,41,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\[a]_z_rail_stop_x4_rev1.stl,27.5,256.5,90
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_6mm_20t_drive_pulley_spacer_x4_rev1.stl,15.5,194.5,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\Z_Idlers\[a]_9mm_z_idler_slide_x2_rev1.stl,47,93,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\Z_Idlers\[a]_6&9mm_z_idler_slide_2_x2_rev1.stl,29.5,296,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_80t_drive_pulley_spacer_hubbed_gear_x4_rev1.stl,31,141,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_bearing_preload_knob_x4_rev1.stl,63,149,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_a_drive_frame_belt_passthru_x1_rev1.stl,39.5,315.5,0
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_80t_hubbed_gear_x4_rev1.stl,70,260.5,90
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\[a]_belt_clip_x8_rev1.stl,71,116.5,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_b_drive_lower_bearing_retainer_x1_rev1.stl,87,24.5,270
1,D:\Voron\Mobius-Extruder\STLs\VORON_Mobius3dot1_Extruder\[a]_80t_hubbed_gear_ultralight_Rev1.STL,97,75,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_b_drive_frame_belt_passthru_x1_rev1.stl,59.5,174.5,90
1,D:\Voron\Mobius-Extruder\STLs\VORON_Mobius3dot1_Extruder\[a]_rear_idler_arm_Rev1.STL,59,309.5,270
1,D:\Voron\Mobius-Extruder\STLs\VORON_Mobius3dot1_Extruder\[a]_4mm_spacer_x2_Rev1.stl,50.5,4.5,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_ab_drive_spacer_stepdown_pulley_to_bearing_x2_rev1.stl,47.5,76.5,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_ab_drive_preload_knob_x2_rev1.stl,86,170,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\[a]_belt_clip_x8_rev1.stl,93,116.5,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\[a]_belt_clip_x8_rev1.stl,94.5,142.5,180
1,D:\Voron\Mobius-Extruder\STLs\VORON_Mobius3dot1_Extruder\[a]_4mm_spacer_x2_Rev1.stl,50.5,48.5,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_80t_drive_pulley_spacer_hubbed_gear_x4_rev1.stl,41,142,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\[a]_z_rail_stop_x4_rev1.stl,106,10.5,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_bearing_preload_knob_x4_rev1.stl,87,303,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_stepper_tensioner_base_x4_rev1.stl,108,215.5,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\Z_Idlers\[a]_6&9mm_z_idler_slide_2_mirror_x2_rev1.stl,118.5,32.5,0
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_stepper_tensioner_knob_x4_rev1.stl,123,114,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\[a]_belt_clip_x8_rev1.stl,111,168.5,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\X_Carriage\Toolhead\[a]_toolhead_front_plate_x1_rev1.stl,151.5,60,90
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_80t_hubbed_gear_x4_rev1.stl,122,274.5,90
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\Z_Idlers\[a]_6&9mm_z_idler_slide_2_x2_rev1.stl,131,10,180
1,D:\Voron\Mobius-Extruder\STLs\VORON_Mobius3dot1_Extruder\[a]_front_idler_arm_Rev1.STL,133.5,142,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\Z_Idlers\[a]_6mm_z_idler_slide_x2_rev1.stl,103,323,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\[a]_belt_clip_x8_rev1.stl,133,167.5,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_6mm_20t_drive_pulley_spacer_x4_rev1.stl,36.5,209.5,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_stepper_tensioner_base_x4_rev1.stl,157.5,193,0
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\Front_Idlers\[a]_front_idler_b_lower_cap_x1_rev1.stl,164.5,123,90
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_ab_drive_spacer_stepdown_pulley_to_bearing_x2_rev1.stl,69.5,94.5,180
1,D:\Voron\Mobius-Extruder\STLs\VORON_Mobius3dot1_Extruder\[a]_latch_Rev1.STL,119.5,307.5,90
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_ab_drive_spacer_drive_pulley_to_bearing_x2_rev1.stl,67.5,188.5,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\Z_Idlers\[a]_6mm_z_idler_slide_mirror_x2_rev1.stl,139,236,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_6mm_20t_drive_pulley_spacer_x4_rev1.stl,56,39.5,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_stepper_tensioner_knob_x4_rev1.stl,182,19,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_ab_drive_motor_belt_tensioner_x2_rev1.stl,164,313,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_stepper_tensioner_base_x4_rev1.stl,173.5,257,0
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\[a]_belt_clip_x8_rev1.stl,152,64.5,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\X_Carriage\Toolhead\[a]_mosquito_bsp_adapter_x1_rev1,1.5,1,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\Z_Idlers\[a]_9mm_z_idler_slide_mirror_x2_rev1.stl,188,56.5,90
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_a_drive_frame_brace_lower_x1_rev1.stl,195,115.5,0
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\Z_Idlers\[a]_9mm_z_idler_slide_x2_rev1.stl,184,172.5,90
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\[a]_belt_clip_x8_rev1.stl,193,204.5,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_stepper_tensioner_knob_x4_rev1.stl,216,40,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_a_drive_lower_bearing_retainer_x1_rev1.stl,211,94.5,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_bearing_preload_knob_x4_rev1.stl,211,168,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\Front_Idlers\[a]_front_idler_b_upper_cap_x1_rev1.stl,225.5,121,270
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_a_drive_frame_brace_upper_x1_rev1.stl,197,313,90
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\X_Carriage\[a]_x_carriage_belt_clip_x2_rev1.stl,153,10.5,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_80t_hubbed_gear_x4_rev1.stl,222,238,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_ab_drive_preload_knob_x2_rev1.stl,205,299,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Z_Drive\HD_Z_Drive\[a]_stepper_tensioner_knob_x4_rev1.stl,245,68,180
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\Front_Idlers\[a]_front_idler_a_lower_cap_x1_rev1.stl,263,23.5,0
1,D:\Voron\Legacy\Voron-2.2\STLs\VORON2.2\Gantry\AB_Drive\[a]_ab_drive_spacer_drive_pulley_to_bearing_x2_rev1.stl,73.5,323.5,180
